Designation,Prov_Des,Ln,q,Q,EMoid,H,Epoch,M,Peri,Node,Incl,e,a,Opps,Ref,Designation,name,year,month,day,ate,site,discovers
,1997,AC11,0.577,1.249,0.10341,20.5,20190427,84.6,141.6,116.9,31.7,0.368,0.913,3,MPO434881,1997,AC11,1997,1,10,566,NEAT,
,1996,XZ12,0.496,1.455,0.00567,25.4,20190427,150.7,56.1,251.5,5.5,0.492,0.976,(  3d),MPO166083,1996,XZ12,1996,12,8,691,Spacewatch,
,1996,BG1,0.646,1.148,0.02671,23.8,20190427,327.3,150.9,139.4,3.8,0.28,0.897,3,MPO473045,1996,BG1,1996,1,21,691,Spacewatch,
,1995,CR,0.119,1.695,0.01283,21.8,20200531,46.5,322.6,342.6,4.1,0.868,0.907,3,MPO542755,1995,CR,1995,2,3,691,Spacewatch,
,1994,WR12,0.456,1.058,0.00177,22.3,20200531,39.4,206.1,62.7,6.9,0.397,0.757,4,MPO508120,1994,WR12,1994,11,28,675,C. S. Shoe,maker
,1994,GL,0.339,1.028,0.01269,25.5,20201217,263.5,179.5,196.7,3.7,0.504,0.684,2,MPO561888,1994,GL,1994,4,7,691,Spacewatch,
,1993,DA,0.849,1.023,0.03376,26.4,20190427,161.4,354.1,329,12.4,0.093,0.936,(  5d),MPO164143,1993,DA,1993,2,17,691,Spacewatch,
-537829,2015,XY378,0.363,1.058,0.19653,19.7,20190427,66.9,265.6,1.3,13.9,0.489,0.71,3,MPO465204  (537829),2015,XY378,2015,12,12,C51,WISE,
-531899,2013,BE19,0.64,1.182,0.04518,19.8,20200531,52.5,312,309.3,31,0.297,0.911,5,MPO528777  (531899),2013,BE19,2013,1,18,703,CSS,
-531060,2012,DJ61,0.445,1.391,0.02854,19.93,20201217,252,312,346.3,53.6,0.515,0.918,5,MPO598626  (531060),2012,DJ61,2012,2,28,F51,Pan-STARRS,1
-530938,2011,XE,0.421,1.147,0.05295,19.3,20190427,11.4,46.6,221.3,20.7,0.463,0.784,6,MPO463240  (530938),2011,XE,2010,1,16,C51,WISE,
-528807,2009,BL71,0.688,1.186,0.01046,22.1,20200531,3.2,292.4,17.5,5.5,0.266,0.937,3,MPO535634  (528807),2009,BL71,2009,1,30,703,CSS,
-527977,2008,EY68,0.179,1.311,0.03923,22.3,20190427,206.7,199,175.5,19.8,0.76,0.745,5,MPO462379  (527977),2008,EY68,2008,3,11,704,LINEAR,
-526826,2007,CA27,0.568,1.163,0.13227,21.3,20190427,232.2,200.1,123,30,0.344,0.866,4,MPO462045  (526826),2007,CA27,2007,2,13,703,CSS,
-526798,2007,AA9,0.497,1.219,0.01531,22.4,20190427,269.9,55.9,270.9,6.8,0.42,0.858,4,MPO462035  (526798),2007,AA9,2007,1,13,704,LINEAR,
-526742,2006,WR127,0.566,1.248,0.19133,20.3,20200531,58,351.5,260.8,16.8,0.376,0.907,6,MPO528768  (526742),2006,WR127,2006,11,25,G96,Mt. Lemmon,Survey
-525498,2005,GE60,0.723,1.195,0.0049,22.11,20201217,134.1,112.8,229.7,5.6,0.246,0.959,4,MPO598571  (525498),2005,GE60,2005,4,9,E12,Siding Spr,ing Survey
-525268,2004,XL14,0.448,1.071,0.02762,21.3,20190427,105,157.6,85.6,21.5,0.41,0.76,4,MPO461576  (525268),2004,XL14,2004,12,10,703,CSS,
-524522,2002,VE68,0.427,1.02,0.02655,20.5,20190427,85.8,355.4,231.5,9,0.41,0.724,5,MPO461340  (524522),2002,VE68,2002,11,11,699,LONEOS,
-524471,2002,JW15,0.659,1.138,0.11597,20.4,20190427,179.9,175.3,218.4,11.8,0.266,0.899,8,MPO477467  (524471),2002,JW15,2002,5,8,704,LINEAR,
-523950,1998,SZ27,0.447,1.364,0.00804,20.2,20190427,53.9,47.7,166.7,23.6,0.507,0.905,3,MPO461144  (523950),1998,SZ27,1998,9,21,704,LINEAR,
-523808,2007,ML24,0.487,1.031,0.02286,19.3,20190427,184,201.4,281.9,33.4,0.359,0.759,4,MPO457171  (523808),2007,ML24,2007,6,21,G96,Mt. Lemmon,Survey
-523664,2012,OD1,0.412,1.245,0.03779,18.6,20190427,98.5,224.4,303.7,42.3,0.503,0.829,6,MPO473044  (523664),2012,OD1,2012,7,19,J75,OAM,
-523661,2012,LF11,0.464,1.33,0.11109,20.8,20190427,118.8,263.5,222.2,11.7,0.483,0.897,4,MPO495496  (523661),2012,LF11,2012,6,14,F51,Pan-STARRS,1
-523605,2004,RX10,0.597,1.243,0.05235,21.3,20190427,61.8,334.1,173.6,6,0.351,0.92,5,MPO495496  (523605),2004,RX10,2004,9,8,704,LINEAR,
-523586,1999,LK1,0.605,1.209,0.02793,22.1,20200531,229.8,223.6,240,11.9,0.333,0.907,5,MPO528763  (523586),1999,LK1,1999,6,4,703,CSS,
-522684,2016,JP,0.613,1.376,0.02998,21.13,20201217,312.3,255.7,202.6,11.3,0.384,0.994,4,MPO598546  (522684),2016,JP,2016,5,2,703,CSS,
-516435,2004,FJ29,0.594,1.232,0.13184,21.3,20190427,209.6,210.3,195.4,33.4,0.349,0.913,4,MPO472987  (516435),2004,FJ29,2004,3,29,E12,Siding Spr,ing Survey
-515742,2015,CU,0.773,1.169,0.16414,20.8,20190427,279.8,197.8,154.1,35.4,0.204,0.971,4,MPO438352  (515742),2015,CU,2015,2,8,F51,Pan-STARRS,1
-513171,2004,MD6,0.416,1.486,0.00874,20.4,20190427,81.2,231.4,263.9,29.3,0.563,0.951,5,MPO472971  (513171),2004,MD6,2004,6,23,704,LINEAR,
-513170,2004,KH15,0.798,1.125,0.10589,20.17,20201217,35,350.1,78.1,35.1,0.17,0.961,3,MPO598496  (513170),2004,KH15,2004,5,24,704,LINEAR,
-512245,2016,AU8,0.786,1.179,0.11924,19.82,20201217,127.5,21.6,303,9.2,0.2,0.982,5,MPO598489  (512245),2016,AU8,2016,1,2,703,CSS,
-512234,2015,VO66,0.381,1.523,0.04384,20.5,20200531,33.8,219.3,64.5,14,0.6,0.952,6,MPO535567  (512234),2015,VO66,2015,11,8,G45,Space Surv,eillance Telescope
-509505,2007,VL8,0.6,1.272,0.11054,21.2,20190427,0.2,194.7,62.3,9.3,0.359,0.936,5,MPO472936  (509505),2007,VL8,2007,11,5,703,CSS,
-509352,2007,AG,0.451,0.99,0.00401,20.1,20190427,210.2,5.7,283.2,11.9,0.374,0.721,7,MPO437909  (509352),2007,AG,2007,1,8,G96,Mt. Lemmon,Survey
-508908,2003,YX1,0.645,1.115,0.0118,20.9,20190427,328.5,223.2,89.7,5.8,0.267,0.88,4,MPO428420  (508908),2003,YX1,2003,12,19,703,CSS,
-501647,2014,SD224,0.654,1.302,0.01731,22.3,20201217,279.3,277.1,286.4,4.6,0.331,0.978,7,MPO598384  (501647),2014,SD224,2014,9,22,F51,Pan-STARRS,1
-495615,2015,PQ291,0.749,1.216,0.18129,17.67,20201217,359.6,199,234.4,34.6,0.237,0.983,3,MPO598319  (495615),2015,PQ291,2015,7,13,F51,Pan-STARRS,1
-494999,2010,JU39,0.417,1.421,0.00472,19.7,20190427,217.1,311.4,95.2,36.2,0.546,0.919,7,MPO495431  (494999),2010,JU39,2010,5,9,G96,Mt. Lemmon,Survey
-494710,2005,MO13,0.509,1.218,0.04295,20.8,20190427,315,250.2,176.6,6.3,0.411,0.864,5,MPO446853  (494710),2005,MO13,2005,6,30,703,CSS,
-490581,2009,WZ104,0.69,1.02,0.03052,20,20190427,99.6,10.5,263.3,9.8,0.193,0.855,5,MPO434808  (490581),2009,WZ104,2009,11,25,703,CSS,
-488803,2005,GB120,0.479,1.103,0.07367,20.5,20190427,101.6,243.7,160.9,9.1,0.395,0.791,3,MPO472737  (488803),2005,GB120,2005,4,12,699,LONEOS,
-487577,2014,YQ15,0.737,1.191,0.00229,21.2,20190427,307.6,252.3,81.8,10.9,0.236,0.964,3,MPO409260  (487577),2014,YQ15,2014,12,7,F51,Pan-STARRS,1
-483656,2005,ES70,0.468,1.058,0.05237,23.8,20190427,263,351.1,352.9,20.8,0.386,0.763,7,MPO472726  (483656),2005,ES70,2005,3,9,703,CSS,
-482796,2013,QJ10,0.551,1.367,0.02444,19.5,20200531,152.9,243.9,327.5,18.2,0.425,0.959,6,MPO508022  (482796),2013,QJ10,2013,8,24,J75,OAM,
-482533,2012,UA34,0.156,1.416,0.08801,19.7,20190427,270.7,222.4,19,19.8,0.802,0.786,5,MPO495354  (482533),2012,UA34,2012,10,17,F51,Pan-STARRS,1
-481817,2008,UL90,0.431,0.959,0.0261,18.6,20190427,200.6,183.6,81.1,24.3,0.38,0.695,6,MPO446828  (481817),2008,UL90,2008,10,26,G96,Mt. Lemmon,Survey
-481442,2006,WO3,0.442,1.158,0.13235,21.6,20190427,278.2,9.7,252.6,21.2,0.447,0.8,4,MPO437829  (481442),2006,WO3,2006,11,20,703,CSS,
-481394,2006,SF6,0.684,1.217,0.01921,19.9,20200531,119.1,305.5,228,5.8,0.281,0.95,7,MPO528679  (481394),2006,SF6,2006,9,17,703,CSS,
-480922,2002,XP37,0.612,1.298,0.10361,20.4,20190427,80.5,317.6,265.9,21.5,0.359,0.955,6,MPO437826  (480922),2002,XP37,2002,12,7,704,LINEAR,
-480883,2001,YE4,0.311,1.043,0.03125,20.7,20190427,265.2,318.8,305.5,4.8,0.54,0.677,3,MPO402901  (480883),2001,YE4,2001,12,21,704,LINEAR,
-480820,1998,VF32,0.473,1.228,0.03682,20.8,20201217,305.9,320.9,236.3,23.7,0.444,0.851,6,MPO587136  (480820),1998,VF32,1998,11,14,704,LINEAR,
-480808,1994,XL1,0.318,1.024,0.0364,20.9,20190427,331.8,356.6,252.7,28.2,0.526,0.671,4,MPO392569  (480808),1994,XL1,1994,12,6,413,"McNaught,",R. H.
-477465,2009,XZ1,0.399,1.312,0.04221,21.7,20190427,179.3,153,82,8.2,0.534,0.856,6,MPO437805  (477465),2009,XZ1,2009,12,11,703,CSS,
-475534,2006,TS7,0.397,1.495,0.01527,21.2,20200531,199.3,300,225.2,5.5,0.58,0.946,6,MPO528677  (475534),2006,TS7,2006,10,11,644,NEAT,
-474611,2004,SB56,0.66,1.072,0.05312,19.2,20190427,230.6,233.6,302.1,18.7,0.238,0.866,4,MPO397666  (474611),2004,SB56,2004,9,25,699,LONEOS,
-474238,2001,RU17,0.728,1.19,0.10904,21.5,20190427,146.2,330.3,170.7,13.9,0.241,0.959,4,MPO387040  (474238),2001,RU17,2001,9,11,699,LONEOS,
-470310,2007,LB15,0.567,1.309,0.00645,19.4,20200531,193.4,237.3,262.8,25.2,0.395,0.938,6,MPO535409  (470310),2007,LB15,2007,6,13,703,CSS,
-469737,2005,NW44,0.403,1.156,0.05376,20.4,20180323,346.1,0.8,114.4,6.1,0.483,0.779,5,MPO456287  (469737),2005,NW44,2005,7,10,703,CSS,
-469445,2002,LT24,0.363,1.077,0.01135,22.1,20190427,30.9,282.6,166.2,0.8,0.496,0.72,4,MPO460742  (469445),2002,LT24,2002,6,9,704,LINEAR,
-468909,2014,KZ44,0.641,1.32,0.29379,20.4,20180323,139.6,190.4,225.1,39.5,0.346,0.98,5,MPO456284  (468909),2014,KZ44,2014,5,24,F51,Pan-STARRS,1
-468727,2010,JE87,0.509,1.3,0.03521,20.7,20190427,61.8,242.3,120.5,16.9,0.437,0.904,3,MPO460740  (468727),2010,JE87,2010,5,10,C51,WISE,
-468540,2006,MD12,0.331,1.346,0.22784,19.4,20190427,102.1,174.5,291.8,27.3,0.605,0.839,7,MPO477206  (468540),2006,MD12,2006,6,20,G96,Mt. Lemmon,Survey
-468468,2004,KH17,0.357,1.067,0.00353,21.9,20190427,135.8,340.7,79.2,22.1,0.498,0.712,6,MPO477205  (468468),2004,KH17,2004,5,29,704,LINEAR,
-467460,2006,JF42,0.281,1.063,0.00314,19.2,20190427,327.3,17.8,40.9,6,0.582,0.672,5,MPO411444  (467460),2006,JF42,2006,5,11,703,CSS,
-467352,2003,KZ18,0.635,1.262,0.15904,21.3,20190427,300.2,154.6,250,23.9,0.331,0.949,4,MPO409151  (467352),2003,KZ18,2003,5,31,704,LINEAR,
-467351,2003,KO2,0.356,1.099,0.00128,20.5,20190427,55.4,204,215.5,23.5,0.511,0.728,3,MPO382649  (467351),2003,KO2,2003,5,22,704,LINEAR,
-467336,2002,LT38,0.58,1.11,0.03452,20.5,20200531,250.9,162.8,259.4,6.2,0.314,0.845,4,MPO528660  (467336),2002,LT38,2002,6,12,704,LINEAR,
-466507,2014,FK33,0.484,1.467,0.16233,20.8,20190427,321.6,328.2,15.8,27,0.503,0.975,3,MPO386716  (466507),2014,FK33,2014,3,25,G96,Mt. Lemmon,Survey
-464798,2004,JX20,0.662,1.141,0.0958,19.4,20180323,182.9,349.1,101.8,10.5,0.266,0.902,6,MPO456260  (464798),2004,JX20,2004,5,15,703,CSS,
-462238,2008,CN1,0.503,1.039,0.03416,20.6,20190427,352.9,7.2,331.5,7.2,0.348,0.771,3,MPO460707  (462238),2008,CN1,2008,2,2,703,CSS,
-458452,2011,BR15,0.632,1.115,0.05888,19.83,20201217,240.5,72.1,216.8,10.2,0.277,0.873,5,MPO598068  (458452),2011,BR15,2011,1,25,E12,Siding Spr,ing Survey
-457059,2008,EG,0.246,1.64,0.25343,20.06,20201217,256.4,355.5,327.5,26.8,0.739,0.943,9,MPO598059  (457059),2008,EG,2008,3,1,703,CSS,
-456537,2007,BG,0.527,1.047,0.05201,19.5,20190427,12.7,133.4,168.3,12.7,0.331,0.787,5,MPO377671  (456537),2007,BG,2007,1,18,E12,Siding Spr,ing Survey
-455659,2005,BO1,0.611,1.287,0.15056,21.4,20190427,355.2,174.2,113.3,10.7,0.356,0.949,5,MPO437753  (455659),2005,BO1,2005,1,17,691,Spacewatch,
-455184,2000,ED14,0.362,1.308,0.03583,20.8,20190427,298.6,310.1,3.9,13.8,0.567,0.835,6,MPO380273  (455184),2000,ED14,2000,3,4,704,LINEAR,
-453563,2010,BB,0.593,1.048,0.01133,20.3,20200531,118.9,29,279.7,10,0.277,0.82,4,MPO528588  (453563),2010,BB,2010,1,16,G96,Mt. Lemmon,Survey
-450649,2006,UY64,0.785,1.078,0.05454,19.5,20200531,178,210.9,30.8,26.2,0.157,0.932,5,MPO528575  (450649),2006,UY64,2006,10,25,E12,Siding Spr,ing Survey
-450300,2004,QD14,0.624,1.26,0.01377,20.5,20190427,128.1,109.3,75.3,6.2,0.338,0.942,7,MPO437747  (450300),2004,QD14,2004,8,24,E12,Siding Spr,ing Survey
-450237,2002,XY38,0.713,1.109,0.00309,22.9,20190427,93.9,119.5,159.4,2.1,0.217,0.911,3,MPO373403  (450237),2002,XY38,2002,12,7,644,NEAT,
-446924,2002,VV17,0.472,1.203,0.08748,20.2,20200531,198.2,348.8,222.2,9.7,0.437,0.837,8,MPO528562  (446924),2002,VV17,2002,11,7,704,LINEAR,
-437844,1999,MN,0.225,1.122,0.00561,21.15,20201217,141.2,9.7,80.9,2,0.665,0.674,7,MPO597951  (437844),1999,MN,1999,6,22,703,CSS,
-437841,1998,HD14,0.662,1.264,0.03412,21,20190427,169,260.8,183.8,7.8,0.313,0.963,10,MPO477053  (437841),1998,HD14,1998,4,25,566,NEAT,
-436771,2012,JG11,0.546,1.378,0.11178,19.1,20190427,190.3,280.4,165.6,24.7,0.433,0.962,8,MPO477048  (436771),2012,JG11,2012,5,12,G96,Mt. Lemmon,Survey
-436030,2009,JO2,0.463,1.313,0.05587,19.45,20200531,132.8,239.7,203.4,19.6,0.478,0.888,6,E2020-R02  (436030),2009,JO2,2009,5,13,G96,Mt. Lemmon,Survey
-434326,2004,JG6,0.298,0.973,0.03941,18.52,20201217,131.6,353,37,18.9,0.531,0.635,10,MPO597918  (434326),2004,JG6,2004,5,11,699,LONEOS,
-434313,2004,GP,0.356,1.037,0.21214,19.4,20190427,108.8,278.7,115.6,14.6,0.488,0.697,4,MPO349157  (434313),2004,GP,2004,4,9,704,LINEAR,
-427778,2005,BE,0.512,1.256,0.23232,20.1,20200531,2,168.7,116,31.2,0.421,0.884,5,MPO535164  (427778),2005,BE,2005,1,16,703,CSS,
-427684,2004,DH2,0.566,1.322,0.12534,20.2,20190427,303.6,216.1,157.3,23,0.4,0.944,6,MPO446735  (427684),2004,DH2,2004,2,19,704,LINEAR,
-425755,2011,CP4,0.118,1.705,0.01903,21.2,20190427,41.5,159.9,148,9.5,0.87,0.911,7,MPO437659  (425755),2011,CP4,2011,2,2,F51,Pan-STARRS,1
-424965,2009,AM15,0.417,1.208,0.05252,18.78,20201217,257.4,131.5,166.2,28.9,0.487,0.813,5,MPO597820  (424965),2009,AM15,2009,1,6,E12,Siding Spr,ing Survey
-422686,2000,AC6,0.609,1.098,0.04614,21.5,20190427,355,188,101.5,4.7,0.286,0.853,5,MPO397523  (422686),2000,AC6,2000,1,4,704,LINEAR,
-420738,2012,TS,0.878,1.102,0.09132,20.8,20190427,22.6,20.5,190.8,16.5,0.113,0.99,4,MPO437656  (420738),2012,TS,2012,10,4,703,CSS,
-418797,2008,VF,0.611,1.201,0.21009,19.5,20190427,227.1,3.3,234.4,26.2,0.326,0.906,6,MPO373322  (418797),2008,VF,2008,11,1,704,LINEAR,
-418265,2008,EA32,0.428,0.804,0.17946,16.44,20201217,22.4,181.8,101,28.3,0.305,0.616,5,MPO597765  (418265),2008,EA32,2008,3,10,703,CSS,
-418198,2008,CN70,0.528,1.175,0.09024,19,20200531,136.2,114.3,150.7,24.5,0.38,0.852,5,MPO528467  (418198),2008,CN70,2008,2,9,E12,Siding Spr,ing Survey
-417655,2006,YF13,0.548,1.29,0.08145,19.9,20190427,120.7,95.4,205.3,10.5,0.403,0.919,5,MPO368822  (417655),2006,YF13,2006,12,26,E12,Siding Spr,ing Survey
-417217,2005,YS,0.32,1.102,0.02996,19.6,20201217,190,327.9,288.6,19.6,0.55,0.711,6,MPO597753  (417217),2005,YS,2005,12,21,704,LINEAR,
-417210,2005,XV77,0.459,1.109,0.09654,20.6,20190427,214.4,9.3,282.3,16.9,0.414,0.784,4,MPO353469  (417210),2005,XV77,2005,12,10,703,CSS,
-416002,2002,BN,0.397,1.353,0.09007,20.3,20200531,57,147.3,115.8,27.8,0.546,0.875,7,MPO535081  (416002),2002,BN,2002,1,19,704,LINEAR,
-415949,2001,XY10,0.534,1.209,0.05823,19.27,20201217,236.6,219.7,92.9,31,0.387,0.872,6,MPO597742  (415949),2001,XY10,2001,12,11,704,LINEAR,
-415713,1998,XX2,0.469,1.014,0.01558,19.9,20200531,102.2,153,74.4,7,0.367,0.741,7,MPO535079  (415713),1998,XX2,1998,12,8,704,LINEAR,
-414286,2008,OC6,0.739,1.107,0.02967,18.6,20190427,308.8,295.8,177.6,21.8,0.199,0.923,4,MPO346138  (414286),2008,OC6,2008,7,29,G96,Mt. Lemmon,Survey
-413577,2005,UL5,0.403,1.47,0.00555,20.3,20190427,221.8,127.8,58.9,14.3,0.57,0.936,6,MPO373308  (413577),2005,UL5,2005,10,27,704,LINEAR,
-413563,2005,TG45,0.428,0.935,0.1969,17.6,20190427,248.5,230.4,273.4,23.3,0.372,0.681,7,MPO460571  (413563),2005,TG45,2005,10,5,703,CSS,
-413260,2003,TL4,0.48,1.073,0.02487,19.4,20190427,114.7,321.9,220,12.2,0.381,0.777,7,MPO460569  (413260),2003,TL4,2003,10,13,704,LINEAR,
-408982,2002,SP,0.361,1.448,0.19543,20.6,20190427,357,169.4,350.9,20.8,0.6,0.905,4,MPO446720  (408982),2002,SP,2002,9,20,644,NEAT,
-403775,2011,HS4,0.3,1.576,0.00583,20.86,20201217,309.2,314.3,117.5,5.5,0.68,0.938,6,MPO597659  (403775),2011,HS4,2011,4,26,G96,Mt. Lemmon,Survey
-401954,2002,RW25,0.588,1.061,0.01657,18.8,20201217,347.8,72.1,92,1.3,0.287,0.825,7,MPO597647  (401954),2002,RW25,2002,9,5,704,LINEAR,
-401885,2001,RV17,0.601,1.228,0.09761,20.5,20190427,263.2,4.5,153.9,7.5,0.342,0.915,5,MPO353393  (401885),2001,RV17,2001,9,11,699,LONEOS,
(398188) Agni,2010,LE15,0.628,1.101,0.02288,19.4,20200531,320.2,328.6,134.2,13.2,0.273,0.864,5,MPO528381  (398188) Agni,2010,LE15,2010,6,3,C51,WISE,
-396593,2001,HC,0.438,1.311,0.10459,19,20200531,242.9,28.2,32.6,23.7,0.499,0.875,6,MPO528375  (396593),2001,HC,2001,4,16,704,LINEAR,
-394392,2007,EP88,0.096,1.579,0.14266,18.5,20201217,100.8,47.1,328.5,20.7,0.886,0.837,8,MPO597596  (394392),2007,EP88,2007,3,15,E12,Siding Spr,ing Survey
-390725,2003,HB,0.526,1.173,0.04618,19.7,20190427,350.4,306.8,70.4,18.1,0.381,0.85,6,MPO460511  (390725),2003,HB,2003,4,21,704,LINEAR,
-388189,2006,DS14,0.573,1.154,0.15581,20.5,20190427,305.4,187.5,162.3,26.5,0.337,0.864,5,MPO460508  (388189),2006,DS14,2006,2,24,703,CSS,
-387816,2004,FM17,0.664,1.107,0.05986,19.4,20190427,236.1,196.4,169.8,6.8,0.25,0.885,6,MPO476820  (387816),2004,FM17,2004,3,26,704,LINEAR,
-387733,2003,GS,0.698,1.088,0.08646,18.94,20201217,158.8,181.8,196.2,12,0.218,0.893,8,MPO597543  (387733),2003,GS,2003,4,4,699,LONEOS,
-380818,2005,YV128,0.45,1.396,0.15451,20.6,20190427,87.5,191.8,127.7,14.1,0.512,0.923,7,MPO437559  (380818),2005,YV128,2005,12,30,E12,Siding Spr,ing Survey
-380636,2004,XN14,0.683,1.179,0.00321,19.7,20190427,232.3,115.7,120.9,10.7,0.266,0.931,5,MPO281824  (380636),2004,XN14,2004,12,10,703,CSS,
-378160,2006,WX1,0.641,1.192,0.0291,19.6,20200531,317.3,290.9,328,11.6,0.3,0.917,6,MPO507671  (378160),2006,WX1,2006,11,19,703,CSS,
-376848,2001,RY47,0.55,1.263,0.08222,19.5,20201217,216.9,214.1,11.2,17.6,0.393,0.907,5,MPO587136  (376848),2001,RY47,2001,9,15,644,NEAT,
-369986,1998,SO,0.221,1.243,0.19906,20.6,20190427,166.7,359.9,176.1,30.3,0.699,0.732,7,MPO460449  (369986),1998,SO,1998,9,16,691,Spacewatch,
-368184,2000,RN77,0.648,1.253,0.1076,19.5,20190427,223.5,211.7,312.7,16.1,0.318,0.951,5,MPO315071  (368184),2000,RN77,2000,9,8,704,LINEAR,
(367943) Duende,2012,DA14,0.829,0.992,0.00015,24,20190427,207.7,195.6,147,11.6,0.089,0.91,2,MPO297749  (367943) Duende,2012,DA14,2012,2,23,J75,OAM,
-365449,2010,NJ1,0.445,1.492,0.15472,20.2,20190427,166.6,358.5,128.3,11.2,0.541,0.968,9,MPO460432  (365449),2010,NJ1,2010,7,3,C51,WISE,
-365424,2010,KX7,0.821,1.159,0.03305,21.9,20190427,129.1,61.8,46.5,21.5,0.171,0.99,4,MPO261522  (365424),2010,KX7,2010,5,16,C51,WISE,
-364136,2006,CJ,0.166,1.187,0.02565,20.2,20190427,86.5,29.6,303.3,10.2,0.755,0.677,6,MPO411274  (364136),2006,CJ,2006,2,1,E12,Siding Spr,ing Survey
-363505,2003,UC20,0.518,1.044,0.03483,18.4,20200531,142.9,59.7,188.4,3.8,0.337,0.781,11,MPO507609  (363505),2003,UC20,2003,10,21,704,LINEAR,
-363027,1998,ST27,0.385,1.254,0.01016,19.5,20190427,139.5,322.5,197.6,21.1,0.53,0.819,8,MPO460425  (363027),1998,ST27,1998,9,24,704,LINEAR,
-360502,2003,EO16,0.701,1.167,0.13629,20.5,20201217,68.3,167.9,177.9,13.2,0.249,0.934,5,MPO597292  (360502),2003,EO16,2003,3,9,699,LONEOS,
-348306,2005,AY28,0.375,1.37,0.03591,21.5,20190427,70.8,155.9,117.5,5.9,0.57,0.873,7,MPO434195  (348306),2005,AY28,2005,1,15,704,LINEAR,
-345722,2007,BG29,0.554,1.111,0.08708,18.2,20190427,267.3,245.1,61,18.5,0.335,0.833,8,MPO494808  (345722),2007,BG29,2007,1,21,704,LINEAR,
-345705,2006,VB14,0.444,1.09,0.07888,18.5,20190427,20.7,346.4,258.7,31,0.421,0.767,7,MPO471590  (345705),2006,VB14,2006,11,15,703,CSS,
-344074,1997,UH9,0.436,1.224,0.22378,18.8,20200531,122.6,180.9,42.4,25.5,0.475,0.83,9,MPO528191  (344074),1997,UH9,1997,10,29,566,NEAT,
-341843,2008,EV5,0.878,1.038,0.014,20,20190427,124,234.9,93.4,7.4,0.083,0.958,3,MPO460383  (341843),2008,EV5,2008,3,4,G96,Mt. Lemmon,Survey
-340666,2006,RO36,0.697,1.116,0.11119,17.81,20201217,326.8,261.1,270.9,23.9,0.231,0.906,8,MPO597114  (340666),2006,RO36,2006,9,15,704,LINEAR,
-338292,2002,UA31,0.41,1.188,0.1929,19.02,20201217,311.4,358.7,209.3,30.7,0.487,0.799,9,MPO597093  (338292),2002,UA31,2002,10,31,704,LINEAR,
-337248,2000,RH60,0.371,1.281,0.1761,20.1,20190427,110,354.4,177.9,19.6,0.551,0.826,7,MPO460373  (337248),2000,RH60,2000,9,5,699,LONEOS,
-333889,1998,SV4,0.292,1.341,0.33659,18.2,20190427,135.7,359.5,177.3,53.3,0.642,0.816,11,MPO460361  (333889),1998,SV4,1998,9,19,704,LINEAR,
-333478,2004,SD20,0.468,1.282,0.18014,18.2,20190427,191.6,94.4,46.6,21.3,0.465,0.875,6,MPO418712  (333478),2004,SD20,2004,9,21,E12,Siding Spr,ing Survey
-329915,2005,MB,0.204,1.767,0.06823,17.1,20180323,110.3,42.8,88.6,41.4,0.793,0.985,9,MPO455433  (329915),2005,MB,2005,6,16,E12,Siding Spr,ing Survey
-329437,2002,OA22,0.708,1.163,0.03552,19.4,20190427,316.9,318.6,174.1,6.9,0.243,0.935,7,MPO446519  (329437),2002,OA22,2002,7,30,644,NEAT,
(326290) Akhenaten,1998,HE3,0.492,1.266,0.0034,21.8,20190427,72.9,309.4,53.5,3.4,0.44,0.879,7,MPO377111  (326290) Akhenaten,1998,HE3,1998,4,21,683,"Tucker, R.",A.
-325395,2009,CQ5,0.847,1.018,0.04823,17.48,20201217,96,118.2,278.7,18.7,0.091,0.933,8,MPO596982  (325395),2009,CQ5,2009,2,14,703,CSS,
-325102,2008,EY5,0.234,1.019,0.07883,20.1,20190427,314,106.6,245.5,5.1,0.627,0.626,7,MPO460328  (325102),2008,EY5,2008,3,4,E12,Siding Spr,ing Survey
-322756,2001,CK32,0.448,1.002,0.07705,18.94,20201217,191,234,109.4,8.1,0.383,0.725,8,MPO596959  (322756),2001,CK32,2001,2,13,704,LINEAR,
-315098,2007,EX,0.508,1.235,0.1243,16.82,20201217,88.6,78.8,297.4,18.7,0.417,0.872,12,MPO596892  (315098),2007,EX,2007,3,10,E12,Siding Spr,ing Survey
-313276,2002,AX1,0.403,1.357,0.15996,19.7,20190427,83.9,25.3,294.7,33,0.542,0.88,7,MPO368155  (313276),2002,AX1,2002,1,6,704,LINEAR,
-312070,2007,TA19,0.468,1.44,0.01907,19.4,20190427,220.9,58,181.2,22.6,0.51,0.954,6,MPO460288  (312070),2007,TA19,2007,10,9,E12,Siding Spr,ing Survey
-311554,2006,BQ147,0.474,1.166,0.07044,18.7,20190427,89.7,153.2,146.8,24.4,0.422,0.82,6,MPO440459  (311554),2006,BQ147,2006,1,31,E12,Siding Spr,ing Survey
-310842,2003,AK18,0.54,1.214,0.05668,19.7,20201217,64.3,23.8,301.6,7.4,0.384,0.877,7,MPO596852  (310842),2003,AK18,2003,1,7,704,LINEAR,
-310442,2000,CH59,0.498,1.228,0.02285,19.85,20201217,164.4,109.5,213.6,3.3,0.423,0.863,7,MPO596848  (310442),2000,CH59,2000,2,6,704,LINEAR,
